codigo_da_proposta,nome_do_negocio,etapa_do_negocio,data_de_fechamento,proprietario_do_negocio,valor,numero_de_atividades_de_vendas,e_negocio_perdido,data_da_ultima_modificacao,qtd_do_negocio
15211,Consultoria Infinity Comércio,Negociações Frias,2025-05-03 03:16:01,Lívia Martins,10891997.85,2.0,False,2025-05-10 11:45:11,14110
15212,Grupo Globaltech Comércio,Negociações Frias,2025-04-14 00:00:43,Carlos Azevedo,9448070.18,5.0,False,2025-05-10 11:53:36,89627
15213,Comercial Verde Vida S.A.,Proposta Enviada,2025-04-26 11:46:45,Beatriz Nogueira,10244628.09,4.0,False,2025-05-10 12:00:56,47161
15214,Consultoria Alfa EIRELI,Negociações Frias,2025-02-18 01:52:08,Lívia Martins,7283351.31,5.0,False,2025-05-10 12:00:58,49385
15215,Grupo Nova Era S.A.,Entrada,2025-05-07 12:22:28,João Pedrosa,2072002.04,0.0,False,2025-05-10 12:07:17,50482
15216,Distribuidora Globaltech Ltda,Negociações Frias,2025-03-15 04:14:00,Beatriz Nogueira,7089194.19,0.0,True,2025-05-10 12:07:18,110313
15217,Comercial Solaris Comércio,Negociações Frias,2025-05-06 02:40:01,Renata Silveira,1770973.9,3.0,False,2025-05-10 12:09:32,20896
15218,Indústria Verde Vida ME,Negociações Frias,2024-11-21 06:41:59,Carlos Azevedo,4503764.88,0.0,False,2025-05-10 12:11:17,113806
15219,Serviços Solaris EIRELI,Negociações Frias,2025-03-12 21:31:34,Eduardo Freitas,6619182.98,2.0,True,2025-05-10 12:12:19,40111
15220,Grupo Infinity ME,Negociações Frias,2025-04-14 13:03:35,Marina Costa,6017570.1,1.0,False,2025-05-10 12:14:42,12302
15221,Comercial Infinity Comércio,Desqualificado,2025-05-05 06:34:14,Carlos Azevedo,7767026.72,1.0,False,2025-05-10 12:18:59,100039
15222,Distribuidora Alfa ME,Negociações Frias,2025-05-09 19:28:50,Carlos Azevedo,3124615.88,0.0,False,2025-05-10 12:27:12,63280
15223,Serviços Nova Era Ltda,Negociações Frias,2025-05-08 07:51:50,Marina Costa,1041505.54,1.0,False,2025-05-10 12:27:50,103635
15224,Grupo Solaris EIRELI,Negociações Frias,2025-04-24 14:50:40,Lívia Martins,9268223.29,1.0,False,2025-05-10 12:34:23,99897
15225,Indústria Solaris ME,Negócio Perdido,2025-05-02 05:07:15,Marina Costa,3013104.14,3.0,False,2025-05-10 12:37:05,31530
15226,Serviços Nova Era EIRELI,Negociações Frias,2025-03-26 07:03:39,Eduardo Freitas,4424894.81,5.0,False,2025-05-10 12:38:04,62182
15227,Indústria Solaris Ltda,Negócio Perdido,2025-05-01 21:54:45,Renata Silveira,11310837.16,5.0,False,2025-05-10 12:39:14,77228
15228,Grupo Alfa EIRELI,Negócio Perdido,2025-05-03 01:36:20,Eduardo Freitas,10363124.52,3.0,True,2025-05-10 12:39:42,35115
15229,Indústria Infinity Comércio,Negociações Frias,2025-03-31 11:15:35,Beatriz Nogueira,9287480.08,1.0,False,2025-05-10 12:40:42,90215
15230,Consultoria Infinity Ltda,Negociações Frias,2025-04-27 01:29:23,Beatriz Nogueira,7891616.99,4.0,False,2025-05-10 12:46:52,15138
15231,Comercial Alfa Comércio,Pré Qualificação,2025-04-15 08:04:09,Beatriz Nogueira,11369953.49,5.0,False,2025-05-10 12:49:37,93120
15232,Indústria Verde Vida Comércio,Negociações Frias,2025-05-07 22:39:28,Carlos Azevedo,2865875.37,5.0,True,2025-05-10 12:54:29,67229
15233,Comercial Infinity Comércio,Negociações Frias,2025-04-08 11:49:31,João Pedrosa,9158975.95,0.0,False,2025-05-10 12:57:49,108598
15234,Serviços Infinity Comércio,Negociações Frias,2025-03-12 08:30:25,Marina Costa,9994010.69,1.0,True,2025-05-10 13:00:30,13118
15235,Grupo Solaris S.A.,Entrada,2024-12-28 20:39:00,Renata Silveira,3042483.31,4.0,False,2025-05-10 13:03:17,34245
15236,Grupo Alfa ME,Negociações Frias,2025-03-06 09:48:09,Beatriz Nogueira,2186619.76,3.0,True,2025-05-10 13:05:00,114257
15237,Comercial Nova Era Comércio,Negociações Frias,2025-05-06 21:16:12,Marina Costa,3651038.56,4.0,True,2025-05-10 13:05:58,36738
15238,Indústria Infinity EIRELI,Negócio Perdido,2025-05-06 04:36:12,Carlos Azevedo,3923494.27,1.0,True,2025-05-10 13:07:36,24876
15239,Distribuidora Globaltech Ltda,Desqualificado,2025-04-08 20:35:35,João Pedrosa,8255591.07,3.0,False,2025-05-10 13:11:31,80978
15240,Serviços Globaltech S.A.,Negócio Perdido,2025-01-14 13:03:43,Beatriz Nogueira,10743466.13,2.0,True,2025-05-10 13:12:13,63053
15241,Indústria Globaltech Comércio,Negociações Frias,2025-05-07 12:06:01,Eduardo Freitas,8127909.39,0.0,False,2025-05-10 13:16:57,47458
15242,Distribuidora Alfa Ltda,Negociações Frias,2025-05-02 11:45:16,Lívia Martins,2270331.81,3.0,False,2025-05-10 13:19:17,84522
15243,Grupo Solaris Ltda,Negócio Perdido,2025-05-03 03:18:04,Eduardo Freitas,1852267.34,2.0,False,2025-05-10 13:19:54,52460
15244,Serviços Nova Era ME,Negociações Frias,2025-04-10 06:21:08,Lívia Martins,10018397.18,5.0,True,2025-05-10 13:26:13,70599
15245,Comercial Solaris ME,Pré Qualificação,2025-05-10 05:51:03,Renata Silveira,4390264.73,2.0,True,2025-05-10 13:26:34,48192
15246,Consultoria Alfa Ltda,Negociações Frias,2025-04-18 18:22:48,Eduardo Freitas,7318876.37,5.0,True,2025-05-10 13:28:05,45830
15247,Grupo Alfa EIRELI,Negócio Perdido,2025-05-09 14:10:06,Lívia Martins,1934635.42,4.0,True,2025-05-10 13:28:23,24514
15248,Comercial Alfa Ltda,Negócio Ganho,2025-04-28 10:44:57,Lívia Martins,3512290.63,0.0,True,2025-05-10 13:29:02,83661
15249,Indústria Nova Era Ltda,Negociações Frias,2025-03-15 03:52:20,Carlos Azevedo,9381053.95,1.0,True,2025-05-10 13:29:58,32810
15250,Grupo Nova Era ME,Negócio Perdido,2025-05-08 08:11:04,Marina Costa,6634135.21,0.0,False,2025-05-10 13:38:32,37966
15251,Grupo Nova Era Comércio,Negócio Perdido,2024-11-22 06:50:57,Eduardo Freitas,8221137.66,4.0,True,2025-05-10 13:38:46,97549
15252,Serviços Verde Vida S.A.,Negociações Frias,2025-03-18 20:57:04,Lívia Martins,8579023.82,3.0,True,2025-05-10 13:39:26,24111
15253,Grupo Globaltech Comércio,Entrada,2025-05-05 23:14:06,João Pedrosa,7219385.21,4.0,True,2025-05-10 13:42:22,76312
15254,Distribuidora Alfa EIRELI,Negociações Frias,2025-03-10 12:11:13,Carlos Azevedo,8781379.89,2.0,False,2025-05-10 13:43:25,31998
15255,Grupo Infinity Ltda,Negociações Frias,2024-11-20 23:09:41,Beatriz Nogueira,10131008.16,3.0,True,2025-05-10 13:45:45,30363
15256,Consultoria Globaltech ME,Negócio Perdido,2025-04-11 09:39:05,Beatriz Nogueira,10313158.93,0.0,False,2025-05-10 13:50:37,114371
15257,Comercial Alfa ME,Pré Qualificação,2025-05-07 00:01:57,Eduardo Freitas,8629216.44,1.0,True,2025-05-10 13:54:56,85071
15258,Serviços Solaris ME,Negociações Frias,2025-02-18 12:21:04,Carlos Azevedo,5905640.84,0.0,False,2025-05-10 14:03:30,97775
15259,Indústria Alfa Ltda,Negociações Frias,2024-12-09 00:30:14,Beatriz Nogueira,10611370.02,3.0,True,2025-05-10 14:07:06,57590
15260,Serviços Infinity Comércio,Negociações Frias,2025-04-24 16:02:36,Renata Silveira,3424463.86,3.0,True,2025-05-10 14:07:26,31051
15261,Consultoria Verde Vida Ltda,Negociações Frias,2025-05-09 10:46:54,João Pedrosa,4911440.96,1.0,True,2025-05-10 14:11:23,100652
15262,Grupo Verde Vida ME,Acompanhamento,2025-04-30 11:55:50,João Pedrosa,7523906.89,0.0,True,2025-05-10 14:12:05,74636
15263,Grupo Infinity Comércio,Negociações Frias,2025-04-09 20:52:50,Renata Silveira,8618412.62,3.0,True,2025-05-10 14:15:08,18586
15264,Consultoria Nova Era ME,Negociações Frias,2025-04-29 17:55:38,Lívia Martins,10179865.43,3.0,True,2025-05-10 14:17:43,26721
15265,Grupo Verde Vida Comércio,Desqualificado,2025-05-09 14:38:27,Lívia Martins,6721878.68,3.0,False,2025-05-10 14:19:39,93986
15266,Distribuidora Globaltech Comércio,Negociações Frias,2025-03-04 19:21:49,Lívia Martins,3945380.76,3.0,True,2025-05-10 14:28:30,86776
15267,Grupo Nova Era Ltda,Negócio Perdido,2025-03-19 04:28:07,Lívia Martins,4652566.75,2.0,True,2025-05-10 14:32:08,63285
15268,Indústria Globaltech Comércio,Negócio Perdido,2025-05-04 08:53:54,Renata Silveira,8394249.28,3.0,False,2025-05-10 14:33:57,10964
15269,Serviços Verde Vida Ltda,Negociações Frias,2025-04-27 15:55:03,Beatriz Nogueira,7492668.87,3.0,True,2025-05-10 14:34:14,64250
15270,Comercial Nova Era EIRELI,Negociações Frias,2024-12-05 02:03:11,Carlos Azevedo,7306364.42,4.0,True,2025-05-10 14:35:50,68853
15271,Indústria Infinity S.A.,Negócio Ganho,2025-02-14 15:35:47,Renata Silveira,8937841.67,5.0,False,2025-05-10 14:36:47,28357
15272,Comercial Solaris Comércio,Negociações Frias,2025-05-10 14:22:50,Marina Costa,10190778.53,4.0,False,2025-05-10 14:37:36,22517
15273,Indústria Verde Vida Comércio,Negociações Frias,2025-04-12 16:01:39,Renata Silveira,11852634.76,2.0,False,2025-05-10 14:40:53,39656
15274,Consultoria Alfa S.A.,Negociações Frias,2025-05-01 17:03:28,Renata Silveira,5133027.39,1.0,True,2025-05-10 14:42:32,37097
15275,Comercial Globaltech EIRELI,Negociações Frias,2025-03-19 19:43:22,João Pedrosa,4858478.9,0.0,False,2025-05-10 14:53:09,105926
15276,Grupo Solaris Ltda,Negociações Frias,2025-02-19 10:10:46,Renata Silveira,5646644.86,3.0,True,2025-05-10 15:00:28,66959
15277,Comercial Verde Vida S.A.,Negociações Frias,2025-05-07 02:56:37,Marina Costa,10941883.12,2.0,False,2025-05-10 15:04:53,43655
15278,Comercial Alfa Comércio,Negociações Frias,2025-03-21 17:11:15,Eduardo Freitas,4840596.42,1.0,False,2025-05-10 15:08:08,103383
15279,Comercial Nova Era EIRELI,Desqualificado,2025-04-28 15:03:28,Marina Costa,10084149.93,0.0,True,2025-05-10 15:15:28,92118
15280,Indústria Nova Era S.A.,Desqualificado,2025-05-02 16:51:56,Beatriz Nogueira,7372910.8,2.0,False,2025-05-10 15:16:47,50636
15281,Distribuidora Alfa Comércio,Negociações Frias,2025-02-04 06:22:41,Marina Costa,5149319.42,0.0,False,2025-05-10 15:31:05,14223
15282,Distribuidora Globaltech S.A.,Negócio Perdido,2025-05-04 16:32:35,Carlos Azevedo,4888049.0,5.0,True,2025-05-10 15:32:34,103008
15283,Serviços Alfa EIRELI,Negociações Frias,2025-05-09 08:22:52,Beatriz Nogueira,3502434.54,2.0,True,2025-05-10 15:33:24,14313
15284,Consultoria Nova Era S.A.,Negociações Frias,2025-01-24 17:32:30,João Pedrosa,6445271.51,4.0,False,2025-05-10 15:35:15,27192
15285,Grupo Globaltech ME,Negociações Frias,2025-03-06 15:41:52,Marina Costa,7623008.1,4.0,False,2025-05-10 15:37:50,71572
15286,Grupo Infinity Ltda,Negociações Frias,2025-05-07 10:19:43,João Pedrosa,4063321.03,3.0,True,2025-05-10 15:43:57,106876
15287,Distribuidora Nova Era S.A.,Negociações Frias,2025-04-16 14:47:00,Renata Silveira,11526807.63,0.0,False,2025-05-10 15:44:12,10845
15288,Indústria Infinity S.A.,Negócio Perdido,2025-05-06 07:25:18,Marina Costa,8305598.97,3.0,False,2025-05-10 15:53:38,54054
15289,Consultoria Nova Era EIRELI,Negociações Frias,2025-03-26 13:02:08,Renata Silveira,9752172.76,0.0,False,2025-05-10 15:54:49,24502
15290,Consultoria Verde Vida S.A.,Negociações Frias,2025-05-09 04:28:34,Renata Silveira,3764929.37,2.0,False,2025-05-10 15:57:46,87998
15291,Grupo Alfa S.A.,Negociações Frias,2025-02-25 02:03:04,Eduardo Freitas,6597635.88,3.0,False,2025-05-10 16:07:29,109102
15292,Grupo Alfa ME,Negociações Frias,2025-04-21 16:33:29,Carlos Azevedo,8082568.61,1.0,False,2025-05-10 16:16:29,54441
15293,Grupo Infinity ME,Negócio Perdido,2025-04-12 13:41:36,Marina Costa,5960888.24,1.0,False,2025-05-10 16:18:53,35526
15294,Indústria Nova Era Comércio,Negociações Frias,2025-04-26 11:14:36,João Pedrosa,7145428.75,3.0,True,2025-05-10 16:24:16,84555
15295,Indústria Solaris ME,Negociações Frias,2025-04-21 13:20:56,Carlos Azevedo,9936473.22,5.0,True,2025-05-10 16:26:00,18763
15296,Distribuidora Verde Vida EIRELI,Pré Qualificação,2025-04-26 12:38:06,João Pedrosa,5847407.27,5.0,False,2025-05-10 16:27:11,49760
15297,Indústria Alfa ME,Negociações Frias,2025-03-24 01:44:25,Beatriz Nogueira,3863861.83,0.0,True,2025-05-10 16:28:33,38068
15298,Indústria Globaltech Ltda,Pré Qualificação,2025-05-09 15:33:05,Carlos Azevedo,7662051.66,1.0,False,2025-05-10 16:35:38,81927
15299,Distribuidora Nova Era EIRELI,Desqualificado,2025-05-01 00:18:23,Carlos Azevedo,10328148.17,3.0,True,2025-05-10 16:37:07,62079
15300,Consultoria Alfa S.A.,Negociações Frias,2025-02-05 01:45:17,João Pedrosa,8699297.26,3.0,True,2025-05-10 16:37:58,17657
15301,Consultoria Verde Vida EIRELI,Negócio Perdido,2025-03-02 01:09:46,Marina Costa,11276410.67,3.0,True,2025-05-10 16:44:21,93145
15302,Indústria Solaris Comércio,Desqualificado,2025-02-03 18:44:07,Marina Costa,5577420.89,3.0,False,2025-05-10 16:45:45,41029
15303,Comercial Globaltech Comércio,Negócio Perdido,2025-03-30 22:26:55,Carlos Azevedo,7822007.78,4.0,True,2025-05-10 16:49:31,68810
15304,Grupo Globaltech ME,Pré Qualificação,2025-04-09 22:04:32,Renata Silveira,9891854.74,2.0,False,2025-05-10 16:51:22,63584
15305,Comercial Globaltech S.A.,Desqualificado,2025-05-06 01:37:06,Beatriz Nogueira,8812954.71,3.0,False,2025-05-10 16:58:44,104436
15306,Serviços Alfa S.A.,Negociações Frias,2025-05-04 11:08:43,João Pedrosa,2335719.57,0.0,True,2025-05-10 17:05:00,106943
15307,Indústria Alfa Comércio,Negociações Frias,2025-04-07 05:26:55,João Pedrosa,6086199.36,0.0,False,2025-05-10 17:10:09,21343
15308,Comercial Globaltech S.A.,Negociações Frias,2025-04-15 03:13:26,João Pedrosa,9222196.43,5.0,False,2025-05-10 17:29:58,22438
15309,Comercial Verde Vida Ltda,Negócio Perdido,2024-12-21 15:56:58,Carlos Azevedo,6968628.41,1.0,True,2025-05-10 17:30:00,70719
15310,Indústria Nova Era ME,Negociações Frias,2025-05-09 06:22:21,Marina Costa,2375270.83,4.0,False,2025-05-10 17:35:08,29739
15311,Serviços Globaltech ME,Negociações Frias,2025-04-30 04:36:59,Carlos Azevedo,8582200.75,2.0,True,2025-05-10 17:47:08,115019
15312,Comercial Solaris S.A.,Negociações Frias,2025-04-25 12:19:21,João Pedrosa,1295861.46,5.0,True,2025-05-10 17:52:08,108489
15313,Comercial Nova Era Ltda,Negociações Frias,2024-12-26 12:08:06,Carlos Azevedo,7289271.57,3.0,True,2025-05-10 17:59:10,23563
15314,Comercial Alfa Comércio,Negociações Frias,2025-04-07 01:33:32,João Pedrosa,1223261.58,0.0,False,2025-05-10 18:02:41,45235
15315,Comercial Nova Era EIRELI,Negociações Frias,2025-05-09 07:51:15,Eduardo Freitas,4169154.3,4.0,True,2025-05-10 18:13:20,40449
15316,Serviços Globaltech Comércio,Negócio Perdido,2025-04-22 15:31:49,Beatriz Nogueira,10679879.02,4.0,False,2025-05-10 18:14:26,41742
15317,Serviços Globaltech Comércio,Negociações Frias,2024-11-29 21:17:18,Marina Costa,8870095.25,1.0,True,2025-05-10 18:23:14,71468
15318,Distribuidora Infinity Ltda,Negócio Perdido,2025-03-30 06:36:21,Marina Costa,1528817.71,3.0,True,2025-05-10 18:27:16,71881
15319,Consultoria Globaltech S.A.,Oportunidades,2024-11-27 20:52:51,João Pedrosa,7899798.45,5.0,False,2025-05-10 18:36:38,92817
15320,Grupo Nova Era Ltda,Entrada,2024-11-26 01:45:48,Marina Costa,4535085.59,2.0,False,2025-05-10 18:46:56,86329
15321,Indústria Verde Vida EIRELI,Negociações Frias,2025-05-06 13:59:59,Marina Costa,4768292.5,1.0,False,2025-05-10 18:47:00,48881
15322,Serviços Solaris Ltda,Negociações Frias,2025-04-28 12:09:00,Renata Silveira,5410127.19,4.0,False,2025-05-10 18:50:52,81190
15323,Distribuidora Infinity S.A.,Negociações Frias,2025-04-27 06:45:24,Beatriz Nogueira,7085637.4,0.0,False,2025-05-10 18:54:21,108508
15324,Comercial Solaris EIRELI,Negociações Frias,2025-04-30 07:25:50,Carlos Azevedo,11365704.15,3.0,True,2025-05-10 18:56:42,49337
15325,Grupo Alfa S.A.,Negócio Perdido,2025-05-04 00:49:48,Carlos Azevedo,4090961.21,4.0,True,2025-05-10 18:56:44,55838
15326,Comercial Nova Era Comércio,Negociações Frias,2025-05-10 12:46:05,Carlos Azevedo,10240825.29,5.0,False,2025-05-10 19:04:21,90383
15327,Indústria Alfa S.A.,Negócio Perdido,2025-04-30 22:37:16,Lívia Martins,4530866.47,3.0,True,2025-05-10 19:05:33,70884
15328,Serviços Solaris S.A.,Negócio Perdido,2025-03-10 11:14:08,Beatriz Nogueira,7748090.82,0.0,False,2025-05-10 19:08:21,29061
15329,Serviços Nova Era Ltda,Negócio Perdido,2025-05-05 05:09:51,Marina Costa,10683190.98,2.0,False,2025-05-10 19:11:01,98409
15330,Distribuidora Nova Era Comércio,Negociações Frias,2024-12-18 20:26:53,João Pedrosa,6169554.9,5.0,False,2025-05-10 19:12:21,43525
15331,Serviços Verde Vida ME,Negociações Frias,2025-04-25 03:56:43,Beatriz Nogueira,3781730.89,2.0,False,2025-05-10 19:14:19,99873
15332,Comercial Globaltech Ltda,Negociações Frias,2025-05-08 21:52:08,Eduardo Freitas,4802756.59,2.0,True,2025-05-10 19:15:19,72578
15333,Comercial Infinity ME,Negociações Frias,2025-04-08 04:03:56,Lívia Martins,1805285.1,4.0,False,2025-05-10 19:16:37,25002
15334,Consultoria Globaltech EIRELI,Negociações Frias,2025-04-25 21:29:59,Eduardo Freitas,2360224.43,2.0,True,2025-05-10 19:19:43,21769
15335,Consultoria Solaris S.A.,Negócio Perdido,2025-02-05 19:10:27,Carlos Azevedo,9865173.8,4.0,False,2025-05-10 19:21:31,91311
15336,Grupo Nova Era ME,Negociações Frias,2025-05-08 20:40:03,Lívia Martins,4167564.63,1.0,False,2025-05-10 19:28:38,116189
15337,Serviços Infinity Comércio,Pré Qualificação,2024-11-21 08:12:29,Lívia Martins,1492939.02,5.0,False,2025-05-10 19:28:46,13506
15338,Serviços Alfa ME,Negociações Frias,2025-05-08 19:24:33,Eduardo Freitas,2257026.53,1.0,False,2025-05-10 19:31:31,47273
15339,Indústria Globaltech S.A.,Negócio Perdido,2025-05-06 17:26:12,Eduardo Freitas,6631520.17,0.0,True,2025-05-10 19:32:32,57805
15340,Indústria Nova Era EIRELI,Negociações Frias,2025-05-07 23:19:58,Beatriz Nogueira,2177747.4,2.0,True,2025-05-10 19:32:58,59234
15341,Comercial Solaris Comércio,Negócio Perdido,2025-04-12 00:38:36,João Pedrosa,10661312.08,0.0,False,2025-05-10 19:36:21,63721
15342,Consultoria Nova Era Comércio,Negócio Perdido,2025-01-12 13:59:28,Carlos Azevedo,1278046.53,3.0,False,2025-05-10 19:40:12,23859
15343,Consultoria Solaris ME,Negociações Frias,2025-03-23 01:54:07,Renata Silveira,3243295.0,1.0,True,2025-05-10 19:41:21,12429
15344,Comercial Infinity S.A.,Proposta Enviada,2024-12-29 18:33:35,Beatriz Nogueira,4278349.64,5.0,False,2025-05-10 19:42:23,66234
15345,Consultoria Verde Vida ME,Negociações Frias,2025-04-12 20:24:35,Lívia Martins,5803693.55,2.0,False,2025-05-10 19:48:06,54858
15346,Consultoria Globaltech Ltda,Negociações Frias,2025-05-06 08:50:40,Eduardo Freitas,7593660.49,0.0,True,2025-05-10 19:58:32,67135
15347,Consultoria Solaris S.A.,Pré Qualificação,2025-04-23 02:47:00,Renata Silveira,3416116.47,4.0,True,2025-05-10 20:07:05,118273
15348,Grupo Infinity EIRELI,Negócio Perdido,2025-04-27 13:58:46,João Pedrosa,6755770.1,5.0,True,2025-05-10 20:22:18,22924
15349,Indústria Globaltech S.A.,Pré Qualificação,2025-04-26 18:40:20,Renata Silveira,11466968.45,5.0,False,2025-05-10 20:24:31,21596
15350,Indústria Alfa Ltda,Negociações Frias,2025-04-30 18:29:59,Marina Costa,6492987.22,1.0,False,2025-05-10 20:49:21,99527
15351,Grupo Verde Vida S.A.,Negociações Frias,2025-05-05 04:20:31,João Pedrosa,11790513.39,3.0,True,2025-05-10 20:50:18,53026
15352,Serviços Globaltech ME,Negociações Frias,2025-05-05 18:27:48,Eduardo Freitas,7109911.03,1.0,True,2025-05-10 20:50:53,53066
15353,Grupo Verde Vida ME,Negociações Frias,2025-05-09 17:19:03,Carlos Azevedo,10130806.03,3.0,True,2025-05-10 20:53:02,56757
15354,Grupo Globaltech ME,Negociações Frias,2025-05-04 12:49:36,Renata Silveira,10571342.51,0.0,True,2025-05-10 20:57:51,48593
15355,Grupo Globaltech Comércio,Negócio Perdido,2025-05-03 16:48:43,João Pedrosa,6879430.49,4.0,False,2025-05-10 20:58:30,116527
15356,Distribuidora Infinity EIRELI,Negociações Frias,2025-04-15 16:25:08,Marina Costa,9821844.54,2.0,True,2025-05-10 21:00:08,50880
15357,Comercial Globaltech Comércio,Negociações Frias,2025-03-31 00:25:44,Carlos Azevedo,8744127.27,2.0,True,2025-05-10 21:04:22,54021
15358,Distribuidora Nova Era EIRELI,Negociações Frias,2025-04-24 18:47:41,Lívia Martins,10432384.19,1.0,True,2025-05-10 21:12:18,62540
15359,Grupo Alfa Ltda,Desqualificado,2025-04-26 22:39:42,Eduardo Freitas,6740777.13,4.0,False,2025-05-10 21:14:56,69196
15360,Distribuidora Verde Vida ME,Negócio Perdido,2025-05-03 13:10:11,João Pedrosa,5211136.47,5.0,False,2025-05-10 21:15:24,28721
15361,Grupo Infinity ME,Negociações Frias,2025-04-24 01:53:03,Beatriz Nogueira,11875806.55,0.0,False,2025-05-10 21:28:23,102004
15362,Indústria Alfa ME,Negociações Frias,2025-05-06 22:24:34,Lívia Martins,5292458.97,5.0,True,2025-05-10 21:32:18,101532
15363,Comercial Alfa EIRELI,Pré Qualificação,2025-05-04 21:03:29,Eduardo Freitas,9856369.3,3.0,True,2025-05-10 21:37:15,74022
15364,Serviços Verde Vida S.A.,Negociações Frias,2025-05-10 20:49:59,João Pedrosa,11182112.37,2.0,True,2025-05-10 21:39:00,28986
15365,Indústria Alfa EIRELI,Negociações Frias,2025-05-07 19:36:53,Lívia Martins,9938409.81,0.0,True,2025-05-10 21:39:25,75686
